Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
98,0.339237340528867,A,0.7759430787368385,X,46,0.6525705487339041,Red,1.2817046637016662,128,Cat,209
70,0.4981987195616854,B,-0.10510987311309057,Y,43,0.9387242851762801,Blue,0.6105742404026271,182,Cat,296
86,0.4386677720315755,C,-0.8043743958018357,Z,26,0.8663696752640758,Green,-0.32340650584985975,191,Bird,201
11,0.21827319878149376,A,1.7290472561926302,X,14,0.12890125116344775,Red,-0.7461633716668601,155,Bird,281
16,0.13045140994361804,B,1.5719679853876172,Z,1,0.011651913778953915,Blue,0.09052407961057403,124,Dog,248
97,0.012577812486195383,A,-0.1856795921842839,Z,11,0.38441140864888135,Red,0.2965222482159008,192,Bird,215
73,0.15396323866650385,B,0.3726386387632,X,30,0.8653299883587092,Blue,-0.22098240435120511,186,Bird,269
59,0.7053563701941182,C,-0.4592261105352324,Z,24,0.23012599271016876,Blue,-0.6590660079979529,173,Bird,278
70,0.24363856934558292,B,-1.706489127679997,Y,49,0.691399921899496,Red,0.6152554923398379,140,Dog,213
80,0.4686018101215098,C,1.3176976819723825,X,4,0.47599536922301067,Red,0.7135242888743198,104,Dog,262
93,0.5913011489232447,A,-0.7977414984564859,X,22,0.7460777604290668,Green,-1.311933688974088,161,Dog,202
3,0.8868409028316071,C,1.2735407305469741,X,46,0.1649768789779572,Blue,-0.38373585769703483,196,Dog,240
20,0.8888550983934195,B,0.6972281793958297,Z,8,0.23909103898338824,Green,0.7779016929471778,161,Cat,207
59,0.745733733681359,A,0.28715950949617813,Z,47,0.24252446949666673,Green,0.9885812131777671,104,Dog,245
36,0.03515699204850142,A,-0.0409166103546503,X,16,0.5484658135082107,Blue,0.06456681144573231,167,Dog,236
19,0.5750704190854149,B,0.701441383817183,Y,33,0.2896244578050269,Blue,0.3653343155392233,136,Bird,282
90,0.7865834708315065,C,-0.930408983940217,Z,33,0.8117223728346883,Green,0.2525381426746744,167,Dog,265
67,0.01728804476336321,B,1.3344168995455894,Z,10,0.3467942191041695,Green,0.9543085960412565,188,Dog,236
19,0.5496846136565783,C,0.14320770777299666,Z,2,0.6608511487903874,Green,-1.1092098205206329,131,Bird,236
20,0.8577641457860294,C,1.495024519636157,Y,44,0.9485018860968052,Blue,0.2676054876641056,113,Dog,202
96,0.47410207584226693,A,-0.12231037606927596,Z,4,0.6069237176808208,Red,-0.888858549297547,190,Bird,259
71,0.004106202897448452,C,0.1425038986720126,Z,23,0.2421535222138428,Blue,1.0880809225346597,189,Cat,297
52,0.01101335833560746,A,0.26389251849658063,Y,27,0.8304566731354773,Green,-1.0583469437718556,162,Bird,297
33,0.41663603741375055,B,0.5760034500128405,Y,33,0.012542520696833925,Red,0.4084889699654987,171,Bird,236
40,0.15500866741675456,B,1.8108732335944926,Z,33,0.2565371614310422,Blue,-0.8835007192492477,129,Cat,232
39,0.6644506570932596,A,-0.438068918780994,X,41,0.387490488547784,Red,0.7524241183376139,176,Bird,285
82,0.708799264906154,A,-0.12790190849850178,X,20,0.19597886136786968,Red,0.4392889603298624,195,Bird,264
1,0.1778797954606286,C,-0.01923508911892533,Y,13,0.604018092539011,Green,0.23966322379558225,142,Cat,244
11,0.8885332885244849,A,-2.3154453373656176,Z,11,0.5580006169402517,Blue,1.9609353726684755,152,Bird,247
92,0.4419078449789259,B,-0.554906869988666,Y,19,0.4064965684387696,Blue,-0.7025280580323823,152,Cat,263
57,0.14284590759192373,A,-0.48984742313183643,Y,49,0.2943794466543951,Red,0.9260707463709755,128,Cat,259
89,0.7642515980693955,A,2.6381026760084905,X,32,0.433907243362022,Blue,1.1720125348620647,186,Cat,218
50,0.7899745000167728,A,0.2584706853722215,Y,3,0.29120225671273536,Blue,0.9263575093978077,127,Dog,258
23,0.6392954726654575,C,0.4934823189718855,Y,13,0.22125850827835225,Blue,-0.6773488137151568,177,Cat,241
31,0.8534655532025531,A,-1.468665526659181,Z,28,0.35127013230934645,Blue,-0.23459780856533066,173,Bird,214
94,0.7373729720306713,C,-0.0627278789796975,Z,22,0.6023355819507898,Green,-0.6059637151709758,170,Dog,250
42,0.8822057372269906,C,0.9360986445775823,Y,19,0.648390856719063,Green,-0.2973001404772973,148,Bird,281
99,0.43388804848547946,A,2.516646555793866,Y,31,0.2973471610636259,Blue,-0.8411700976298124,189,Cat,279
7,0.7475971280994425,C,-0.6842979794038673,Z,20,0.9473980363295809,Blue,-0.36324291203918013,135,Dog,234
16,0.9997515634290444,A,-1.8155792897895147,X,24,0.2619592299176039,Blue,1.4676270013957555,126,Bird,259
90,0.7249311975196192,B,-0.7753675845865745,Z,32,0.7121321101782967,Blue,-0.3192377596286614,156,Dog,210
60,0.11418378023713216,B,-0.7713261415573625,Z,9,0.08148005689799998,Blue,0.10583689199114905,127,Dog,206
2,0.518318722429183,C,-0.7619772317066479,Z,19,0.6648445460983803,Green,-0.7254315924488861,129,Cat,229
1,0.5873477912430279,B,0.9075070629706259,Z,23,0.45994874865888524,Red,-0.014992424805578526,143,Dog,245
48,0.17421067507139099,A,0.3427840438239591,Z,25,0.5691078446433954,Red,0.8266708117804293,142,Bird,204
12,0.9628916341780376,C,-1.1284187576530538,X,33,0.18407265951386542,Red,0.4894490316016261,154,Dog,265
69,0.1755797776346163,A,1.4162033220839674,Z,49,0.4335639685796311,Green,1.4182930341051323,187,Dog,244
37,0.17755791971322277,C,1.8930361454035207,Z,46,0.7662778565571535,Green,-1.2098078344792922,164,Cat,200
32,0.915167137974555,C,-1.7050087727384593,X,44,0.7670848328015827,Blue,-0.7563678170507129,126,Cat,218
9,0.46520543312167106,C,1.1776479844929932,Y,2,0.23755596123159606,Green,-0.412900783275693,100,Cat,254
99,0.0631882792745162,C,-0.17011807523122538,X,3,0.352599275113029,Green,1.5249178386420368,109,Cat,246
19,0.5981874999385286,B,-0.942013330118567,Z,28,0.0038135553921014864,Blue,0.2987853116391286,142,Cat,222
48,0.6018263486330478,B,-1.4551949957935235,Y,37,0.089962174338176,Blue,-1.4170608040783195,168,Dog,237
80,0.0645007586865618,B,-0.45278495163698707,X,35,0.12673035264875487,Blue,1.092236683879941,108,Cat,215
3,0.972522495633662,C,-0.5218554578971543,Y,14,0.29365132589590004,Red,0.10959265881550809,166,Dog,213
20,0.5440299652945756,B,0.14749362751133432,X,24,0.7590154867424669,Red,0.8903201616494769,128,Cat,267
24,0.5597957221797643,C,2.1460426806736215,X,37,0.5102501321559869,Blue,1.5835510236380306,101,Cat,205
54,0.5201154145023945,B,-0.5079213264530645,Y,3,0.7926081365522494,Blue,-0.9775990608065129,181,Bird,203
33,0.61073177964462,C,-1.4065642432797338,Y,23,0.7549057075970432,Red,1.583233396040166,113,Cat,268
24,0.26429975277375495,B,-0.33017857477018797,Y,34,0.5871382095076755,Blue,-0.07420097110997845,161,Cat,234
75,0.2872413479748408,B,1.0420069943602674,Y,9,0.49986020119607844,Blue,-0.4139198833679409,154,Dog,225
72,0.5113390897961327,B,-0.24768145809650083,Z,18,0.93132086154928,Red,0.15466327517836412,128,Dog,208
36,0.8066858547635796,C,0.651477246707511,X,2,0.5692702226144151,Green,-1.1925006795863384,104,Cat,248
38,0.04986457649417886,C,0.16999604147217434,Z,22,0.4828239846157095,Blue,-0.019928336061564095,168,Cat,268
84,0.603404212220246,B,0.06116488315665739,X,35,0.8691208095398361,Red,-0.24269190453871414,165,Bird,224
99,0.806778142506314,C,1.587225753825556,Z,31,0.07143871475230579,Red,-0.9381512282772437,138,Bird,244
89,0.15691727203722716,A,-0.9681310092523677,Z,26,0.6560263195179041,Red,-0.6463916031781279,122,Dog,281
99,0.015022541980566295,B,-1.0406595794171818,X,14,0.11302725015973936,Green,1.1381203005859863,194,Dog,229
25,0.31271329514145807,B,-0.908793467195573,Z,45,0.8198216278861046,Blue,-0.1776778144811391,115,Dog,259
93,0.5881437067295981,A,0.3453222574703249,Y,48,0.7926661850496388,Blue,-0.9807306680810138,121,Dog,231
18,0.13828317340474772,C,0.05343175265543497,Y,28,0.5036000342532465,Blue,0.44815935977694216,190,Dog,298
82,0.4261223709724855,C,0.7101300294384755,Z,11,0.6610441500859928,Green,0.7666542635504155,128,Bird,283
66,0.5523214973742779,C,-0.07604718898391674,Z,32,0.7726216913041647,Red,-0.0020014644424819297,168,Bird,230
54,0.5988830947573172,B,-0.19560276242776056,X,21,0.48330387001636677,Red,-1.2341266849420696,111,Dog,283
35,0.27441172100037514,B,0.32915655084322104,X,23,0.9059579137893272,Blue,-2.546508406599777,112,Bird,290
80,0.4000296359862914,B,1.6964582202444303,Z,24,0.4370300092586292,Green,-0.9008442886372946,107,Bird,249
61,0.7783392290675587,B,-1.1622916482008077,X,12,0.8920225151726947,Red,1.0542583936075949,123,Dog,260
41,0.9412146941206855,B,-0.9201563140982175,Y,3,0.5827440488484104,Green,0.9628433958991285,191,Cat,216
33,0.8618803311182572,C,0.041097351910449824,Y,6,0.4262432639395406,Blue,-0.7960470455286486,136,Dog,250
68,0.5642835017334319,A,2.0324736611373293,Y,48,0.004097534312602513,Green,-0.2359182308703682,190,Dog,214
33,0.41029280294394654,C,-1.0716491536683932,X,12,0.29555592055647495,Blue,0.6978027833306488,135,Dog,211
14,0.3329566143714182,C,-0.0099953123778403,X,20,0.8679214923416584,Green,-0.1384529572560726,172,Bird,210
21,0.12495656608401806,B,-0.8774020159860154,X,6,0.42871278906369525,Green,0.9363200617326396,114,Dog,271
48,0.10655124721611298,A,0.3981787880153095,X,20,0.42146852717403716,Red,-0.09722525720931736,158,Cat,266
20,0.6883576249136577,A,-2.0642622724454216,Z,14,0.4894106810671043,Red,0.4815976549444249,104,Dog,296
8,0.2597944161711604,C,-1.0361717215877837,Z,41,0.2863040315225779,Green,-0.3227771034168062,191,Dog,224
7,0.2546616864324468,A,1.27834420165593,Z,49,0.4915512697574701,Red,-0.7839257943722543,114,Cat,237
67,0.9981950544777857,C,0.00932133779606678,Z,44,0.37576311644007676,Blue,1.1656975107446048,199,Bird,280
17,0.1879259578737954,C,-0.7453442950497876,Y,1,0.9094425304325132,Blue,-1.5019686001200943,117,Bird,295
33,0.14805975948882966,C,-0.04581104431808029,X,20,0.5639667711965541,Red,-0.5996962127088742,185,Dog,248
48,0.09868522775992061,C,-0.06329525886579862,Y,22,0.8341509691424247,Red,-0.09434308314913915,104,Cat,221
76,0.5798053451667962,B,0.5608080651609907,X,40,0.6868740955763406,Red,0.858659599769826,185,Bird,266
59,0.6278638260021014,A,-2.075784765046595,Z,31,0.2126029840560979,Green,-0.8788845745826991,116,Bird,223
86,0.36522792625688194,B,-1.036667316152543,Y,31,0.8676656097008894,Green,0.12684406518575972,121,Cat,283
22,0.5354133355114677,B,-0.9548742310505617,X,28,0.08727079738852384,Blue,-1.3865194898966346,184,Cat,261
30,0.7883995309449126,B,0.6294212470834306,Z,12,0.44863786057288924,Green,0.4403827220078624,186,Cat,214
38,0.8181041683217484,C,-0.006310363664730578,X,16,0.23915542553204472,Red,1.8237137593863415,163,Bird,244
51,0.9579120757156483,C,1.440599892079389,X,33,0.5375554226322046,Green,-1.959568491717651,127,Dog,240
54,0.8242679859228745,B,0.8291414805583857,Z,35,0.3000495794447966,Green,-0.7273861281827033,191,Cat,205
8,0.5648414367174266,B,-0.34590472220400376,Y,44,0.7228262592246237,Green,0.8369356604361332,180,Dog,249
27,0.17965696583684598,A,-0.04954601779552097,X,4,0.9369187011538042,Red,2.943647693574264,182,Cat,241
27,0.0997635577028424,B,1.2938846414336787,Z,10,0.7090899782152368,Green,0.5880646009801145,112,Cat,265
98,0.0545118899108592,C,1.433214850447274,X,34,0.3553103667758055,Green,-0.7294380565803931,144,Cat,296
21,0.6665258317853837,B,-0.09567949575639233,X,41,0.6000699616579538,Green,-0.14857757786987397,133,Cat,277
30,0.8075362553979931,A,-0.985037135661774,X,3,0.888526091798121,Red,-1.2268533903630294,153,Dog,259
97,0.508683950684079,A,-2.100863540056221,Y,31,0.2700283897869056,Green,0.8051318603817974,132,Bird,207
28,0.05471417483363994,B,-2.101102840252927,Y,31,0.11820476373827071,Blue,1.04610501714267,115,Bird,281
64,0.5354705745913382,A,0.4720825952742088,Y,1,0.13076398861099192,Blue,1.4062797102653606,142,Dog,208
97,0.9357492615245504,A,0.4519901009445182,Y,5,0.4948530103433477,Red,-0.3300757278283123,160,Cat,256
69,0.5976131909324605,C,-0.6753964869738631,Z,5,0.7321362611298429,Red,-0.8075251603711041,193,Cat,273
61,0.8094274884628149,A,1.3014869442559946,Y,2,0.6572577420864065,Green,1.49496601045519,102,Bird,226
48,0.8001526483917506,A,-0.20694265952511098,X,15,0.4538895004846818,Red,1.3808225938978862,190,Dog,239
19,0.9321290997806528,B,-0.5883973472357426,Z,1,0.7292980401813631,Green,-0.9878742672673132,158,Dog,273
4,0.7702287656498733,C,1.1711618481218093,X,21,0.633969956141017,Green,-0.37556489840700946,119,Bird,282
35,0.7477005140130896,A,1.0385605581135338,Y,37,0.6282307556008476,Green,0.7895221788800806,131,Cat,227
64,0.23410266497064058,B,-0.051595886695763676,X,7,0.20237639729420487,Green,-0.2522361280651991,120,Cat,276
49,0.05992515532108145,B,0.5175309627246585,X,11,0.3125834330262819,Red,0.03164441538926434,145,Cat,288
17,0.5175994650538077,B,0.6437137296826219,X,26,0.3444243252892102,Blue,-1.4691039958510443,168,Bird,224
44,0.1244342079467552,B,2.1752668788798832,X,42,0.8081907582838953,Red,-1.122322020091877,101,Bird,209
92,0.9621958762779913,B,-0.13102042404249964,Y,2,0.7751104909653611,Green,-0.09143592190475797,185,Bird,230
30,0.2899247626330286,B,-1.1798716805474392,X,30,0.25267275741490436,Blue,-0.6987763006906388,170,Cat,204
93,0.8529442033842931,A,0.6254783881772652,X,14,0.05515227430997982,Green,-1.1480161732427454,173,Dog,277
46,0.3876246252024593,C,0.062215074428531726,X,5,0.7677838092064555,Green,-0.31414401161819555,151,Cat,278
6,0.32319424985737744,C,0.11231835996165258,X,31,0.4098661787943184,Green,-0.8775419893392404,100,Bird,227
99,0.9351585723766211,B,-0.031222958823870196,Y,48,0.21980316899028418,Green,0.02806827643834319,179,Bird,272
37,0.363322572086224,B,-1.591324606721872,X,32,0.11701687057109544,Blue,0.9924946555454424,127,Bird,271
24,0.39028790866313645,C,0.2613790660348003,Z,34,0.012814650588500953,Red,-0.3012657958833452,160,Bird,212
93,0.10609177961290917,A,-0.3591561876613128,Z,10,0.42772963481388615,Red,-0.42608312871651743,183,Bird,270
46,0.6704466652825093,B,-0.30906802223636265,X,31,0.33976381438682546,Red,1.0736982406670172,125,Dog,267
53,0.2888394144775135,C,-0.3981771222907189,X,27,0.6964701507072828,Blue,0.7335233648275544,178,Bird,220
95,0.5856041678395072,C,-0.039201192697753275,Y,18,0.9766654321874082,Blue,0.7980073049569922,193,Dog,216
99,0.5913517040532095,B,0.26044992516951804,Z,5,0.20678261961615396,Red,-2.5207075727112565,111,Bird,252
60,0.719199695595767,C,-0.02930551667137811,Y,17,0.2430361403739374,Blue,-0.4483052461246243,101,Dog,201
97,0.7452414861724412,A,1.1548151195135978,X,11,0.33730257686439646,Green,-0.5717399228893316,173,Cat,232
63,0.5144524344015394,C,0.7561677995898207,Z,5,0.4659376348833053,Red,-0.8255838809839143,190,Cat,233
85,0.330991947603403,B,-0.07310003566416852,Z,38,0.6976986953405354,Green,1.0535905838036528,120,Cat,207
32,0.8374508948347339,B,-1.0353758919116014,Y,48,0.35203152183860664,Blue,-0.5434578653026896,154,Dog,291
87,0.3098656494084847,C,0.5805281489178395,X,37,0.10420054297077908,Green,-1.3903904078380613,115,Dog,272
33,0.5075090944693315,C,-0.3149055719182106,Z,21,0.7303416372477406,Blue,0.246168095987866,136,Bird,249
67,0.40125258320372803,B,-0.1707450883346634,Y,24,0.7946416780178531,Red,-0.007614019940305676,144,Cat,200
18,0.8550783859696881,A,-1.3186850609261938,Z,30,0.24764865558791416,Red,-0.9224273338122289,185,Bird,293
25,0.4319185311458288,C,0.4135708163086037,X,16,0.13675624374230655,Red,1.017876692753074,138,Cat,244
95,0.3860991888374843,A,2.5933857454493516,X,49,0.5278010514657503,Blue,0.5308826964650515,140,Bird,231
54,0.6898236928976375,A,-0.5062866317860745,X,41,0.2083143008713465,Green,0.5276580472087559,121,Cat,261
58,0.6024411098614427,B,0.6226023381728207,Y,22,0.37416343334862856,Blue,0.48396640489711196,148,Cat,294
67,0.10724683349584607,B,1.2458590811883452,X,2,0.7773612201288504,Green,1.0895945663757725,180,Dog,267
46,0.5081688063439632,B,-0.5229771004631462,Y,19,0.2196070431845888,Blue,-0.15540565396423778,116,Dog,235
24,0.7354783883332476,A,-2.425189153677281,Z,49,0.806259261118711,Green,-1.2415563483355574,125,Dog,214
32,0.9920747645913562,B,0.6955114932633333,X,37,0.6740199878163105,Red,-0.20722021538966717,137,Bird,277
47,0.6291468339703191,B,0.07931147640280711,Y,2,0.21972586373790082,Green,-1.6556235880487475,137,Bird,248
86,0.37029306644131776,A,0.31133418225071396,Y,11,0.5264046010460833,Green,-1.062057047376889,140,Bird,217
23,0.2261515998021184,A,0.054895598514712006,Y,33,0.6140707625062671,Red,1.6190757808103071,166,Bird,210
66,0.8728302341533203,A,1.159803362660916,X,9,0.20027603781364345,Blue,-1.1005843427632995,172,Bird,276
27,0.8145652121135027,A,-0.09752322568194934,Y,25,0.1449493358125169,Green,-1.173949441309725,164,Dog,279
2,0.23392282077938487,C,2.17088440485843,X,6,0.5311679344262646,Blue,0.6696222271874155,155,Bird,214
90,0.20063209014657346,B,0.698049258314823,X,11,0.6938411661356609,Green,0.8632117280574747,118,Cat,274
17,0.7151367768111756,C,1.0114852945665962,Z,27,0.46506884007154825,Green,-1.6663107694916883,113,Bird,210
33,0.31495206191875946,A,0.006569535087340565,Z,8,0.07003924853192034,Blue,0.24878385582229023,165,Cat,290
9,0.3063987983619578,A,0.31084550551527557,X,45,0.925212706696798,Green,-0.548393002960477,170,Dog,254
43,0.15229024706765526,A,-1.689635454447032,Z,31,0.6949654458545106,Green,0.330577130038767,137,Bird,258
48,0.2639755197098299,A,-0.5769852675470976,Y,27,0.6211962857868949,Blue,-0.30267319398948883,142,Bird,267
39,0.4275075575926496,A,1.0776539629053858,X,44,0.6436270119306773,Blue,-1.3656026982208338,191,Cat,289
93,0.7328383372724155,B,-0.06687430404484876,Z,41,0.3986056009080694,Blue,-0.48135739404399736,109,Dog,262
42,0.33630809441374976,C,-1.1248783053912466,Y,47,0.9844004993061019,Blue,0.62578764133481,188,Dog,256
26,0.3286043394798427,C,-0.6842085748240915,X,5,0.13267921171851194,Green,1.9437048246870174,121,Cat,225
99,0.2849132525524358,B,-0.6922824693857184,Y,15,0.7391413774832266,Red,0.3898494833881681,174,Dog,214
50,0.478283667511043,B,-0.03892295418009306,X,2,0.42087596026709884,Blue,-0.39092590530085647,163,Bird,276
25,0.18063669794131532,B,-0.8342049667644664,Z,15,0.8810960476081263,Blue,-1.1796475150277044,144,Dog,285
24,0.48563073403212553,C,1.4230616090087518,Y,31,0.7172612742170478,Green,-0.15845179957848196,173,Dog,284
13,0.7041755561946899,C,0.20820510866883737,Z,20,0.5622522233596923,Red,-0.3784432592291914,117,Bird,210
60,0.029790504032622178,A,-1.3955146863728802,Y,3,0.9376936343881803,Red,0.30577907221353795,168,Cat,257
7,0.009779380305761864,C,1.536140701893776,Y,42,0.9124433609397369,Blue,-0.05962508441995635,110,Dog,265
57,0.07512291015450923,C,-0.04578311596028421,Y,39,0.05233399595224564,Blue,0.47957970878795514,126,Bird,274
36,0.5356600617281121,B,0.5059930665679871,Y,10,0.19258804673939278,Red,-0.3597053674738122,126,Bird,289
45,0.8544550831854034,C,0.3067413093760945,Z,26,0.6760465849045786,Red,1.7091170975613472,159,Bird,240
20,0.004884466020251943,A,0.4174220312496067,Y,10,0.9218394265060845,Blue,0.5838218827014781,135,Cat,214
65,0.936661304584681,C,-0.34350902910005643,Z,40,0.43033000253514264,Red,-0.7066944413204977,156,Dog,276
8,0.1062785115705358,B,0.33076289325841235,Y,13,0.038305245360408025,Green,1.0011106838643749,112,Dog,278
16,0.8419835280582263,B,-0.1492366148317193,X,21,0.6432972599800373,Red,-1.156010533852262,127,Cat,255
14,0.48285476498294677,A,0.3621047766572867,X,34,0.19468699724114358,Red,-0.8546805231201019,165,Cat,250
76,0.659357387278844,A,-0.18572713111714992,Y,44,0.5523217333166839,Red,-0.800986645304626,106,Bird,249
87,0.5106829844471824,C,-0.29004168766946337,X,32,0.3846832586245532,Red,1.3283793275385527,195,Cat,218
15,0.47704822517935463,A,-1.462032809090067,Y,9,0.5580270391020311,Green,-0.17875181877307925,169,Cat,243
